53039	8.0
52960	7.5
52771	7.0
52814	7.0
52975	7.0
52868	7.0
52969	7.0
52855	7.0
53026	7.0
53065	7.0
52780	7.0
53006	7.0
52802	7.0
52773	7.0
52950	7.0
52974	7.0
52915	7.0
52807	7.0
52851	7.0
53071	7.0
53011	6.5
52953	6.5
52940	6.5
52806	6.5
52995	6.5
52847	6.5
52826	6.5
53017	6.5
52811	6.5
53075	6.5
52865	6.5
52772	6.5
53010	6.5
52864	6.0
52998	6.0
52837	6.0
52908	6.0
52942	6.0
626156	6.0
52852	6.0
52839	6.0
52944	6.0
52968	6.0
52994	6.0
53060	6.0
53074	6.0
52876	6.0
52796	6.0
53041	6.0
52784	6.0
52941	6.0
52838	6.0
52919	6.0
52999	6.0
52930	6.0
53007	6.0
52764	6.0
53073	6.0
52828	6.0
52884	6.0
52972	6.0
52782	6.0
53052	6.0
52795	6.0
53048	6.0
17779	6.0
53021	6.0
53055	6.0
52815	6.0
53045	6.0
153050	6.0
52980	6.0
52979	6.0
52870	6.0
52817	6.0
52843	6.0
53043	6.0
53076	6.0
52937	6.0
52997	6.0
52952	6.0
53029	6.0
53056	6.0
52785	6.0
53078	6.0
52936	6.0
53008	6.0
52869	6.0
52981	6.0
53053	6.0
52945	6.0
52849	6.0
52867	6.0
53058	6.0
53027	6.0
52878	6.0
52911	6.0
52977	6.0
53072	6.0
53036	6.0
52934	6.0
52939	6.0
52943	5.5
53038	5.5
52765	5.5
53077	5.5
52819	5.0
52842	5.0
52844	5.0
52993	5.0
52827	5.0
52874	5.0
52933	5.0
52809	5.0
52818	5.0
52820	5.0
52805	5.0
52871	5.0
52783	5.0
53034	5.0
52845	5.0
52954	5.0
52948	5.0
52992	5.0
53044	5.0
52834	5.0
52920	5.0
52830	5.0
52946	5.0
53070	5.0
52951	5.0
53018	5.0
52850	5.0
53035	5.0
52885	5.0
52956	5.0
53063	5.0
53051	5.0
53068	5.0
52949	5.0
52875	5.0
52918	5.0
53042	5.0
52881	5.0
53012	5.0
52872	5.0
52841	5.0
53033	5.0
52907	5.0
52965	5.0
53081	5.0
52889	5.0
52962	5.0
52846	5.0
52990	4.0
52955	4.0
52971	4.0
53079	4.0
52899	4.0
52970	4.0
53067	4.0
52926	4.0
53022	4.0
52914	4.0
53000	4.0
52775	4.0
52896	4.0
53040	4.0
52794	4.0
53083	4.0
52917	4.0
52810	4.0
53059	4.0
52812	4.0
53032	4.0
52895	4.0
52932	4.0
53014	4.0
52822	4.0
53019	4.0
52978	4.0
53031	4.0
52873	4.0
52906	4.0
52938	4.0
52928	4.0
52853	4.0
52854	4.0
52927	4.0
52973	4.0
52770	3.5
52893	3.0
53046	3.0
52903	3.0
53030	3.0
52808	3.0
52776	3.0
53013	3.0
52862	3.0
52888	3.0
52840	3.0
52774	3.0
52856	3.0
52987	3.0
52877	3.0
52803	3.0
52916	3.0
52779	3.0
53054	3.0
52882	3.0
52860	3.0
52768	3.0
52898	3.0
52792	3.0
52897	3.0
52910	3.0
53082	3.0
52767	3.0
52901	3.0
52957	3.0
52929	3.0
52913	3.0
52833	2.0
52924	2.0
52786	2.0
52958	2.0
52967	2.0
52866	2.0
52787	2.0
52890	2.0
53062	2.0
52892	2.0
52909	2.0
53064	2.0
52931	2.0
53005	2.0
52982	2.0
53024	2.0
53015	2.0
52804	2.0
52966	2.0
52922	2.0
52894	2.0
52923	2.0
52883	2.0
52961	2.0
52858	1.0
52791	1.0
52988	1.0
52900	1.0
