626156	9.0
53074	9.0
52870	9.0
53078	9.0
52911	8.0
52811	7.5
52908	7.0
52969	7.0
52974	7.0
52807	7.0
52869	7.0
53012	7.0
53077	7.0
52889	7.0
52960	6.5
52865	6.5
52819	6.0
53039	6.0
52975	6.0
52842	6.0
52942	6.0
52868	6.0
52944	6.0
52994	6.0
53026	6.0
52809	6.0
52953	6.0
52784	6.0
52941	6.0
52940	6.0
52999	6.0
52802	6.0
52954	6.0
52806	6.0
52795	6.0
17779	6.0
53059	6.0
52815	6.0
52850	6.0
52817	6.0
52885	6.0
52937	6.0
53029	6.0
53056	6.0
53008	6.0
52981	6.0
53053	6.0
52918	6.0
52867	6.0
53058	6.0
52872	6.0
52977	6.0
52847	5.5
53075	5.5
52771	5.0
52998	5.0
52955	5.0
52971	5.0
53079	5.0
52903	5.0
52844	5.0
52852	5.0
52855	5.0
53011	5.0
53060	5.0
53065	5.0
52820	5.0
52919	5.0
52775	5.0
53006	5.0
52930	5.0
52783	5.0
52764	5.0
53073	5.0
52773	5.0
52828	5.0
52948	5.0
52972	5.0
52782	5.0
53048	5.0
52950	5.0
53021	5.0
52920	5.0
52946	5.0
53045	5.0
153050	5.0
52980	5.0
53018	5.0
53035	5.0
53038	5.0
52997	5.0
52952	5.0
52826	5.0
52956	5.0
52785	5.0
53051	5.0
52851	5.0
52945	5.0
53042	5.0
52906	5.0
52841	5.0
53081	5.0
53072	5.0
53071	5.0
52914	4.5
52943	4.5
52995	4.5
52772	4.5
53010	4.5
52864	4.0
52837	4.0
52893	4.0
52814	4.0
52993	4.0
52970	4.0
52839	4.0
52827	4.0
52968	4.0
53067	4.0
52796	4.0
52808	4.0
53041	4.0
52818	4.0
53000	4.0
52838	4.0
52871	4.0
52888	4.0
52840	4.0
52845	4.0
52884	4.0
53005	4.0
53044	4.0
52830	4.0
52779	4.0
52895	4.0
52951	4.0
52915	4.0
52843	4.0
53043	4.0
53076	4.0
53017	4.0
52936	4.0
53068	4.0
53031	4.0
52949	4.0
52873	4.0
52765	4.0
52853	4.0
52878	4.0
53033	4.0
52907	4.0
52934	4.0
52939	4.0
52973	4.0
52846	4.0
52866	3.0
52899	3.0
52791	3.0
52874	3.0
52876	3.0
52780	3.0
53013	3.0
52805	3.0
52862	3.0
53007	3.0
53034	3.0
53040	3.0
52794	3.0
53083	3.0
53052	3.0
52992	3.0
52916	3.0
52834	3.0
52810	3.0
53055	3.0
52812	3.0
53070	3.0
53054	3.0
52979	3.0
53014	3.0
52860	3.0
52822	3.0
53082	3.0
52978	3.0
52938	3.0
52849	3.0
52928	3.0
52770	3.0
53027	3.0
52957	3.0
52965	3.0
53036	3.0
52927	3.0
52962	3.0
52774	2.5
53046	2.0
52990	2.0
52933	2.0
53062	2.0
52926	2.0
52892	2.0
53022	2.0
53064	2.0
52896	2.0
52856	2.0
52987	2.0
52917	2.0
52877	2.0
52803	2.0
52988	2.0
52882	2.0
52768	2.0
52898	2.0
52792	2.0
52910	2.0
53019	2.0
53063	2.0
52922	2.0
52894	2.0
52875	2.0
52767	2.0
52881	2.0
52854	2.0
52961	2.0
52924	1.5
52833	1.0
52858	1.0
52786	1.0
52958	1.0
52967	1.0
52787	1.0
53030	1.0
52890	1.0
52909	1.0
52776	1.0
52931	1.0
52982	1.0
53024	1.0
53015	1.0
53032	1.0
52804	1.0
52932	1.0
52897	1.0
52966	1.0
52900	1.0
52923	1.0
52883	1.0
52901	1.0
52929	1.0
52913	1.0
