626156	8.0
52941	7.0
17779	5.5
52960	5.5
53075	5.5
52864	5.0
52819	5.0
52908	5.0
52955	5.0
52971	5.0
52852	5.0
52855	5.0
53011	5.0
52874	5.0
52994	5.0
53060	5.0
52892	5.0
52809	5.0
52838	5.0
52940	5.0
52919	5.0
53006	5.0
52802	5.0
52773	5.0
52845	5.0
52920	5.0
52974	5.0
53045	5.0
153050	5.0
52915	5.0
52870	5.0
53038	5.0
52956	5.0
52981	5.0
53053	5.0
52811	5.0
52918	5.0
52865	5.0
53058	5.0
53027	5.0
53012	5.0
52911	5.0
53077	5.0
52953	4.5
52826	4.5
52771	4.0
52998	4.0
52893	4.0
52975	4.0
52842	4.0
52942	4.0
52969	4.0
52899	4.0
52844	4.0
52970	4.0
52839	4.0
52827	4.0
52944	4.0
53026	4.0
52926	4.0
52876	4.0
53022	4.0
52796	4.0
53065	4.0
53041	4.0
52784	4.0
52780	4.0
52820	4.0
52999	4.0
52930	4.0
53007	4.0
52783	4.0
52764	4.0
53073	4.0
52794	4.0
52828	4.0
52884	4.0
52954	4.0
52948	4.0
52806	4.0
52972	4.0
53052	4.0
52917	4.0
53048	4.0
52992	4.0
52950	4.0
52943	4.0
52834	4.0
52946	4.0
53055	4.0
52812	4.0
52815	4.0
52980	4.0
52979	4.0
52817	4.0
52807	4.0
53043	4.0
53076	4.0
52847	4.0
52937	4.0
53029	4.0
53056	4.0
53017	4.0
52785	4.0
53051	4.0
53078	4.0
52936	4.0
53008	4.0
52869	4.0
53068	4.0
52851	4.0
52875	4.0
52873	4.0
52945	4.0
53042	4.0
52881	4.0
52906	4.0
52849	4.0
52867	4.0
52765	4.0
52853	4.0
52872	4.0
52841	4.0
52878	4.0
52854	4.0
52907	4.0
52772	4.0
53081	4.0
53010	4.0
53072	4.0
53036	4.0
52962	4.0
53071	4.0
52846	4.0
52914	3.5
52995	3.5
52882	3.5
52837	3.0
53039	3.0
52814	3.0
53046	3.0
52990	3.0
53079	3.0
52868	3.0
52993	3.0
52791	3.0
52968	3.0
52933	3.0
53062	3.0
53074	3.0
52818	3.0
53000	3.0
53013	3.0
52775	3.0
52805	3.0
52862	3.0
52871	3.0
52888	3.0
52896	3.0
52840	3.0
53034	3.0
52856	3.0
52782	3.0
52795	3.0
52982	3.0
53044	3.0
53021	3.0
52877	3.0
52916	3.0
52810	3.0
53059	3.0
52779	3.0
53070	3.0
52951	3.0
53054	3.0
53018	3.0
52850	3.0
53035	3.0
53014	3.0
52768	3.0
52898	3.0
52822	3.0
52843	3.0
52792	3.0
52997	3.0
52952	3.0
52910	3.0
53019	3.0
53063	3.0
52922	3.0
52894	3.0
53082	3.0
53031	3.0
52949	3.0
52767	3.0
52901	3.0
52928	3.0
53033	3.0
52977	3.0
52957	3.0
52889	3.0
52961	3.0
52934	3.0
52939	3.0
52973	3.0
52924	2.5
52787	2.5
52774	2.5
52833	2.0
52858	2.0
52786	2.0
52958	2.0
52967	2.0
52866	2.0
52903	2.0
53030	2.0
52890	2.0
53067	2.0
52808	2.0
52909	2.0
52776	2.0
53064	2.0
53040	2.0
52987	2.0
53083	2.0
53005	2.0
52803	2.0
53024	2.0
52830	2.0
53032	2.0
52895	2.0
52804	2.0
52988	2.0
52932	2.0
52885	2.0
52860	2.0
52897	2.0
52966	2.0
52978	2.0
52923	2.0
52938	2.0
52770	2.0
52965	2.0
52927	2.0
52913	2.0
52929	1.5
52931	1.0
53015	1.0
52900	1.0
52883	1.0
